GPSSecondsToday,Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),PANELT (deg C),Thermocouple 9 (deg C),EGT R (deg C),Thermocouple 11 (deg C),EGT L (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CTL TEMPERATURE (deg C),OIL T TEMPERATURE (deg C),CARB TEMPERATURE (deg C),FUEL PRESSURE (PSI),ELEV POSITION (%),GEAR CONTACT (V),GP Input 7,GP Input 8,FUEL L LEVEL (gal),FUEL R LEVEL (gal),OIL P PRESSURE (PSI),CTR TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
52030.180,1569.62,2,9,2021-03-29 14:27:10,-33.58133,+21.79071,8310,109.2,281.1,+26.7,,,,,14:27:10,+2.5,-0.4,300.5,106.8,+7951,-0.3,+0.02,+1.0,25,-131,+12,123.1,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5545,5545,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.9,+106.7,+33.4,+4.6,-97,+4.996,,,+7.6,+7.5,+60.5,+31.4,,,,,
52030.310,1569.75,2,9,2021-03-29 14:27:10,-33.58133,+21.79071,8310,109.2,281.1,+26.7,,,,,14:27:10,+2.5,-0.4,300.5,107.1,+7951,-0.4,+0.02,+1.0,25,-135,+12,123.4,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5545,5545,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.7,+106.5,+33.4,+4.6,-97,+4.996,,,+7.6,+7.5,+60.6,+31.8,,,,,
52030.440,1569.88,2,9,2021-03-29 14:27:10,-33.58131,+21.79059,8309,109.2,281.0,+26.7,,,,,14:27:10,+2.4,-0.4,300.5,107.1,+7951,-0.4,+0.02,+1.0,24,-126,+12,123.4,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5543,5543,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.7,+106.5,+33.3,+4.6,-97,+4.996,,,+7.6,+7.5,+60.6,+33.4,,,,,
52030.560,1570.00,2,9,2021-03-29 14:27:10,-33.58130,+21.79047,8309,109.3,281.0,+26.7,,,,,14:27:10,+2.4,-0.4,300.5,106.9,+7951,-0.4,+0.03,+1.0,24,-118,+12,123.2,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5543,5543,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.8,+106.6,+33.3,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+33.3,,,,,
52030.680,1570.12,2,9,2021-03-29 14:27:10,-33.58130,+21.79047,8309,109.3,281.0,+26.7,,,,,14:27:10,+2.4,-0.4,300.6,106.7,+7951,-0.4,+0.02,+1.0,24,-123,+12,123.0,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5543,5543,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.9,+106.6,+33.3,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+34.0,,,,,
52030.810,1570.25,2,9,2021-03-29 14:27:10,-33.58127,+21.79035,8309,109.2,280.9,+26.7,,,,,14:27:11,+2.4,-0.4,300.7,106.7,+7950,-0.3,+0.03,+1.0,24,-123,+12,123.0,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5543,5543,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.8,+106.6,+33.3,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+35.1,,,,,
52030.940,1570.38,2,9,2021-03-29 14:27:10,-33.58127,+21.79035,8308,109.2,280.9,+26.7,,,,,14:27:11,+2.5,-0.1,300.7,106.9,+7950,-0.3,+0.02,+1.0,25,-126,+12,123.2,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5545,5545,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.8,+106.6,+33.3,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+34.4,,,,,
52031.060,1570.50,2,9,2021-03-29 14:27:11,-33.58125,+21.79023,8308,109.2,280.9,+26.7,,,,,14:27:11,+2.5,+0.0,300.8,107.0,+7949,-0.2,+0.02,+1.0,25,-129,+12,123.3,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5545,5545,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.9,+106.7,+33.3,+4.7,-97,+4.996,,,+7.6,+7.5,+60.5,+34.6,,,,,
52031.180,1570.62,2,9,2021-03-29 14:27:11,-33.58123,+21.79011,8308,109.2,280.8,+26.7,,,,,14:27:11,+2.5,+0.2,300.8,107.0,+7949,-0.2,+0.02,+1.0,25,-136,+12,123.3,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5548,5548,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.9,+106.7,+33.2,+4.7,-97,+4.996,,,+7.6,+7.5,+60.4,+35.1,,,,,
52031.310,1570.75,2,9,2021-03-29 14:27:11,-33.58123,+21.79011,8308,109.2,280.8,+26.7,,,,,14:27:11,+2.5,+0.3,300.8,107.0,+7949,-0.1,+0.02,+1.0,25,-127,+12,123.3,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5548,5548,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.9,+106.7,+33.2,+4.7,-97,+4.996,,,+7.6,+7.5,+60.5,+34.4,,,,,
52031.440,1570.88,2,9,2021-03-29 14:27:11,-33.58121,+21.79000,8307,109.3,280.8,+26.7,,,,,14:27:11,+2.6,+0.3,300.7,106.9,+7949,-0.1,+0.02,+1.0,25,-124,+12,123.2,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5544,5544,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.8,+106.5,+33.2,+4.7,-97,+4.996,,,+7.6,+7.5,+60.5,+33.8,,,,,
52031.560,1571.00,2,9,2021-03-29 14:27:11,-33.58120,+21.78988,8308,109.3,280.8,+26.7,,,,,14:27:11,+2.6,+0.3,300.7,106.9,+7949,-0.1,+0.02,+1.0,25,-117,+12,123.2,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5544,5544,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.7,+106.4,+33.2,+4.7,-97,+4.996,,,+7.6,+7.5,+60.5,+32.9,,,,,
52031.680,1571.12,2,9,2021-03-29 14:27:11,-33.58120,+21.78988,8308,109.3,280.8,+26.7,,,,,14:27:11,+2.6,+0.3,300.6,107.0,+7949,-0.2,+0.02,+1.0,25,-119,+12,123.3,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5547,5547,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+739,,,+91.7,+106.4,+33.2,+4.7,-97,+4.996,,,+7.6,+7.5,+60.5,+32.4,,,,,
52031.810,1571.25,2,9,2021-03-29 14:27:11,-33.58118,+21.78976,8307,109.4,280.7,+26.7,,,,,14:27:12,+2.6,+0.3,300.6,107.1,+7949,-0.2,+0.02,+1.0,25,-105,+12,123.4,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5547,5547,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+738,,,+91.7,+106.5,+33.2,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+32.7,,,,,
52031.940,1571.38,2,9,2021-03-29 14:27:11,-33.58118,+21.78976,8307,109.4,280.7,+26.7,,,,,14:27:12,+2.6,+0.4,300.7,107.1,+7949,-0.2,+0.02,+1.0,24,-95,+12,123.5,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5545,5545,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+738,,,+91.8,+106.5,+33.1,+4.7,-97,+4.996,,,+7.6,+7.5,+60.7,+33.1,,,,,
52032.060,1571.50,2,9,2021-03-29 14:27:12,-33.58116,+21.78964,8307,109.4,280.6,+26.7,,,,,14:27:12,+2.6,+0.6,300.7,107.2,+7949,-0.2,+0.02,+1.0,24,-98,+12,123.6,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5545,5545,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+738,,,+91.8,+106.5,+33.1,+4.7,-97,+4.996,,,+7.6,+7.5,+60.5,+32.7,,,,,
52032.180,1571.62,2,9,2021-03-29 14:27:12,-33.58114,+21.78952,8307,109.4,280.7,+26.7,,,,,14:27:12,+2.6,+0.7,300.7,107.1,+7949,-0.1,+0.02,+1.0,24,-101,+12,123.5,29.92,+9486,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5546,5546,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+738,,,+91.7,+106.5,+33.1,+4.7,-97,+4.996,,,+7.6,+7.5,+60.4,+32.9,,,,,
52032.310,1571.75,2,9,2021-03-29 14:27:12,-33.58114,+21.78952,8307,109.4,280.7,+26.7,,,,,14:27:12,+2.6,+0.7,300.7,107.1,+7949,-0.1,+0.02,+1.0,24,-92,+12,123.4,29.92,+9480,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5546,5546,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+738,,,+91.8,+106.5,+33.1,+4.6,-97,+4.996,,,+7.6,+7.5,+60.6,+33.3,,,,,
52032.440,1571.88,2,9,2021-03-29 14:27:12,-33.58112,+21.78940,8307,109.4,280.6,+26.7,,,,,14:27:12,+2.6,+0.7,300.7,107.1,+7949,-0.1,+0.02,+1.0,24,-75,+12,123.4,29.92,+9480,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5547,5547,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+686,,+738,,,+91.9,+106.7,+33.0,+4.6,-97,+4.996,,,+7.6,+7.5,+60.6,+33.6,,,,,
52032.560,1572.00,2,9,2021-03-29 14:27:12,-33.58110,+21.78928,8308,109.4,280.6,+26.7,,,,,14:27:12,+2.6,+0.7,300.7,107.1,+7949,-0.1,+0.02,+1.0,24,-60,+12,123.4,29.92,+9479,264,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5547,5547,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.9,+106.6,+33.0,+4.6,-97,+4.996,,,+7.6,+7.5,+60.6,+35.2,,,,,
52032.680,1572.12,2,9,2021-03-29 14:27:12,-33.58110,+21.78928,8308,109.4,280.6,+26.7,,,,,14:27:12,+2.7,+0.7,300.7,107.1,+7949,-0.1,+0.02,+1.0,25,-65,+12,123.4,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5546,5546,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.8,+106.5,+33.0,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+35.5,,,,,
52032.810,1572.25,2,9,2021-03-29 14:27:12,-33.58109,+21.78916,8307,109.3,280.6,+26.7,,,,,14:27:13,+2.7,+0.6,300.7,107.0,+7949,-0.1,+0.02,+1.0,25,-66,+12,123.3,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5546,5546,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.7,+106.4,+33.0,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+35.0,,,,,
52032.940,1572.38,2,9,2021-03-29 14:27:12,-33.58109,+21.78916,8307,109.3,280.6,+26.7,,,,,14:27:13,+2.7,+0.6,300.7,107.0,+7949,-0.1,+0.02,+1.0,24,-57,+12,123.3,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5544,5544,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.7,+106.3,+33.0,+4.7,-97,+4.996,,,+7.6,+7.5,+60.7,+34.2,,,,,
52033.060,1572.50,2,9,2021-03-29 14:27:13,-33.58107,+21.78904,8307,109.4,280.6,+26.7,,,,,14:27:13,+2.7,+0.6,300.7,107.1,+7949,-0.1,+0.02,+1.0,24,-53,+12,123.4,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5544,5544,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.8,+106.4,+33.0,+4.7,-97,+4.996,,,+7.6,+7.5,+60.7,+34.9,,,,,
52033.180,1572.62,2,9,2021-03-29 14:27:13,-33.58105,+21.78892,8307,109.4,280.6,+26.7,,,,,14:27:13,+2.6,+0.5,300.7,107.1,+7949,-0.1,+0.02,+1.0,23,-58,+12,123.5,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5548,5548,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.8,+106.5,+33.0,+4.7,-97,+4.996,,,+7.6,+7.5,+60.7,+34.8,,,,,
52033.310,1572.75,2,9,2021-03-29 14:27:13,-33.58105,+21.78892,8307,109.4,280.6,+26.7,,,,,14:27:13,+2.6,+0.5,300.7,107.2,+7949,-0.0,+0.02,+1.0,23,-56,+12,123.6,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5548,5548,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.8,+106.5,+32.9,+4.7,-97,+4.996,,,+7.6,+7.5,+60.7,+35.3,,,,,
52033.440,1572.88,2,9,2021-03-29 14:27:13,-33.58103,+21.78880,8307,109.4,280.6,+26.7,,,,,14:27:13,+2.6,+0.4,300.7,107.2,+7949,-0.0,+0.02,+1.0,24,-46,+12,123.6,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5546,5546,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.8,+106.5,+32.9,+4.7,-97,+4.996,,,+7.6,+7.5,+60.4,+35.1,,,,,
52033.560,1573.00,2,9,2021-03-29 14:27:13,-33.58101,+21.78868,8307,109.4,280.5,+26.7,,,,,14:27:13,+2.6,+0.4,300.7,107.2,+7949,-0.0,+0.02,+1.0,23,-31,+12,123.6,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5546,5546,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.9,+106.6,+32.9,+4.7,-97,+4.996,,,+7.6,+7.5,+60.3,+34.6,,,,,
52033.680,1573.12,2,9,2021-03-29 14:27:13,-33.58101,+21.78868,8307,109.4,280.5,+26.7,,,,,14:27:13,+2.5,+0.4,300.7,107.2,+7949,-0.0,+0.02,+1.0,23,-30,+12,123.6,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5547,5547,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.9,+106.6,+32.9,+4.7,-97,+4.996,,,+7.6,+7.5,+60.4,+34.7,,,,,
52033.810,1573.25,2,9,2021-03-29 14:27:13,-33.58099,+21.78856,8307,109.4,280.5,+26.7,,,,,14:27:14,+2.5,+0.4,300.7,107.3,+7949,-0.0,+0.02,+1.0,23,-29,+12,123.6,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5547,5547,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.9,+106.6,+32.9,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+34.7,,,,,
52033.940,1573.38,2,9,2021-03-29 14:27:13,-33.58099,+21.78856,8308,109.4,280.5,+26.7,,,,,14:27:14,+2.5,+0.4,300.8,107.3,+7949,-0.0,+0.02,+1.0,23,-19,+12,123.7,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5546,5546,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.7,+106.4,+32.8,+4.6,-97,+4.996,,,+7.6,+7.5,+60.6,+36.0,,,,,
52034.060,1573.50,2,9,2021-03-29 14:27:14,-33.58097,+21.78844,8308,109.5,280.5,+26.7,,,,,14:27:14,+2.5,+0.4,300.8,107.3,+7949,-0.0,+0.02,+1.0,24,-21,+12,123.6,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5546,5546,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.7,+106.3,+32.8,+4.6,-97,+4.996,,,+7.6,+7.5,+60.6,+34.8,,,,,
52034.180,1573.62,2,9,2021-03-29 14:27:14,-33.58095,+21.78832,8307,109.5,280.4,+26.7,,,,,14:27:14,+2.6,+0.3,300.8,107.3,+7949,-0.0,+0.02,+1.0,24,-28,+12,123.6,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5544,5544,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.7,+106.3,+32.8,+4.6,-97,+4.996,,,+7.6,+7.5,+60.6,+34.4,,,,,
52034.310,1573.75,2,9,2021-03-29 14:27:14,-33.58095,+21.78832,8307,109.5,280.4,+26.7,,,,,14:27:14,+2.6,+0.3,300.8,107.3,+7949,-0.0,+0.02,+1.0,25,-28,+12,123.6,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5544,5544,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+739,,,+91.7,+106.3,+32.8,+4.6,-97,+4.996,,,+7.6,+7.5,+60.7,+34.8,,,,,
52034.440,1573.88,2,9,2021-03-29 14:27:14,-33.58094,+21.78820,8307,109.4,280.3,+26.7,,,,,14:27:14,+2.6,+0.1,300.7,107.4,+7949,-0.0,+0.02,+1.1,25,-19,+12,123.8,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5545,5545,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.8,+106.4,+32.8,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+36.6,,,,,
52034.560,1574.00,2,9,2021-03-29 14:27:14,-33.58092,+21.78809,8306,109.4,280.3,+26.7,,,,,14:27:14,+2.6,-0.1,300.7,107.5,+7949,-0.0,+0.02,+1.1,25,-20,+12,123.9,29.92,+9479,263,21,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5545,5545,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.7,+106.4,+32.8,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+35.5,,,,,
52034.680,1574.12,2,9,2021-03-29 14:27:14,-33.58092,+21.78809,8306,109.4,280.3,+26.7,,,,,14:27:14,+2.5,-0.3,300.6,107.8,+7949,-0.1,+0.02,+1.0,25,-28,+12,124.3,29.92,+9479,263,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5551,5551,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.7,+106.3,+32.7,+4.6,-97,+4.996,,,+7.6,+7.5,+60.7,+35.0,,,,,
52034.810,1574.25,2,9,2021-03-29 14:27:14,-33.58090,+21.78797,8307,109.4,280.2,+26.7,,,,,14:27:15,+2.4,-0.4,300.6,107.9,+7949,-0.1,+0.02,+1.0,25,-25,+12,124.4,29.92,+9479,263,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5551,5551,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.7,+106.4,+32.7,+4.7,-97,+4.996,,,+7.6,+7.5,+60.7,+35.4,,,,,
52034.940,1574.38,2,9,2021-03-29 14:27:14,-33.58090,+21.78797,8307,109.4,280.2,+26.7,,,,,14:27:15,+2.2,-0.4,300.6,108.1,+7949,-0.1,+0.02,+1.0,24,-15,+12,124.6,29.92,+9479,263,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5553,5553,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.9,+106.6,+32.7,+4.6,-97,+4.996,,,+7.6,+7.5,+60.7,+34.5,,,,,
52035.060,1574.50,2,9,2021-03-29 14:27:15,-33.58088,+21.78785,8307,109.5,280.1,+26.7,,,,,14:27:15,+2.1,-0.4,300.6,108.1,+7949,-0.1,+0.02,+1.0,24,-12,+12,124.6,29.92,+9479,263,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5553,5553,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.8,+106.5,+32.7,+4.6,-97,+4.996,,,+7.6,+7.5,+60.5,+33.9,,,,,
52035.180,1574.62,2,9,2021-03-29 14:27:15,-33.58086,+21.78773,8307,109.4,280.1,+26.7,,,,,14:27:15,+1.9,-0.2,300.7,108.3,+7949,-0.1,+0.02,+1.0,23,-18,+12,124.8,29.92,+9479,263,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5546,5546,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.7,+106.4,+32.7,+4.6,-97,+4.996,,,+7.6,+7.5,+60.4,+34.5,,,,,
52035.310,1574.75,2,9,2021-03-29 14:27:15,-33.58086,+21.78773,8307,109.4,280.1,+26.7,,,,,14:27:15,+1.8,-0.1,300.7,108.5,+7949,-0.1,+0.02,+1.0,23,-12,+12,125.1,29.92,+9479,263,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5546,5546,22.0,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.6,+106.3,+32.7,+4.6,-97,+4.996,,,+7.6,+7.5,+60.5,+35.1,,,,,
52035.440,1574.88,2,9,2021-03-29 14:27:15,-33.58084,+21.78761,8307,109.4,280.0,+26.7,,,,,14:27:15,+1.7,-0.1,300.8,108.5,+7949,-0.1,+0.02,+1.0,23,+3,+12,125.1,29.92,+9479,263,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5553,5553,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.6,+106.3,+32.6,+4.7,-97,+4.996,,,+7.6,+7.5,+60.5,+35.2,,,,,
52035.560,1575.00,2,9,2021-03-29 14:27:15,-33.58083,+21.78749,8307,109.4,280.0,+26.7,,,,,14:27:15,+1.6,-0.1,300.9,108.4,+7949,-0.1,+0.02,+1.0,23,+6,+12,125.0,29.92,+9480,263,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5553,5553,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.7,+106.3,+32.6,+4.7,-97,+4.996,,,+7.6,+7.5,+60.6,+35.9,,,,,
52035.680,1575.12,2,9,2021-03-29 14:27:15,-33.58083,+21.78749,8307,109.4,280.0,+26.7,,,,,14:27:15,+1.6,-0.0,300.9,108.4,+7949,-0.0,+0.02,+1.0,24,+3,+12,125.0,29.92,+9480,263,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5544,5544,22.0,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+687,,+738,,,+91.7,+106.3,+32.6,+4.7,-97,+4.996,,,+7.6,+7.5,+60.5,+35.7,,,,,
